[2025-11-16 14:36:37,828] INFO app: Logging initialized
[2025-11-16 14:36:37,828] INFO app: Logging initialized
[2025-11-16 14:36:37,828] INFO app: Logging initialized
[2025-11-16 14:36:37,828] INFO app: Logging initialized
[2025-11-16 14:36:37,828] INFO app: Logging initialized
[2025-11-16 14:36:37,858] INFO app: Logging initialized
[2025-11-16 14:36:37,858] INFO app: Logging initialized
[2025-11-16 14:36:37,858] INFO app: Logging initialized
[2025-11-16 14:36:37,858] INFO app: Logging initialized
[2025-11-16 14:36:37,858] INFO app: Logging initialized
[2025-11-16 14:36:37,858] INFO app: Logging initialized
[2025-11-16 14:36:37,858] INFO app: Logging initialized
[2025-11-16 14:36:37,858] INFO app: Logging initialized
[2025-11-16 14:36:37,858] INFO app: Logging initialized
[2025-11-16 14:39:00,583] INFO app: Logging initialized
[2025-11-16 14:39:00,902] INFO app: Logging initialized
[2025-11-16 14:39:00,902] INFO app: Logging initialized
[2025-11-16 14:39:01,118] INFO app: Logging initialized
[2025-11-16 14:39:01,118] INFO app: Logging initialized
[2025-11-16 14:39:01,118] INFO app: Logging initialized
[2025-11-16 14:39:01,711] INFO app: Logging initialized
[2025-11-16 14:39:01,711] INFO app: Logging initialized
[2025-11-16 14:39:01,711] INFO app: Logging initialized
[2025-11-16 14:39:01,711] INFO app: Logging initialized
[2025-11-16 14:39:01,931] INFO app: Logging initialized
[2025-11-16 14:39:01,931] INFO app: Logging initialized
[2025-11-16 14:39:01,931] INFO app: Logging initialized
[2025-11-16 14:39:01,931] INFO app: Logging initialized
[2025-11-16 14:39:01,931] INFO app: Logging initialized
[2025-11-16 14:39:02,049] INFO app: Logging initialized
[2025-11-16 14:39:02,049] INFO app: Logging initialized
[2025-11-16 14:39:02,049] INFO app: Logging initialized
[2025-11-16 14:39:02,049] INFO app: Logging initialized
[2025-11-16 14:39:02,049] INFO app: Logging initialized
[2025-11-16 14:39:02,049] INFO app: Logging initialized
[2025-11-16 14:39:02,176] INFO app: Logging initialized
[2025-11-16 14:39:02,176] INFO app: Logging initialized
[2025-11-16 14:39:02,176] INFO app: Logging initialized
[2025-11-16 14:39:02,176] INFO app: Logging initialized
[2025-11-16 14:39:02,176] INFO app: Logging initialized
[2025-11-16 14:39:02,176] INFO app: Logging initialized
[2025-11-16 14:39:02,176] INFO app: Logging initialized
[2025-11-16 14:39:02,374] INFO app: Logging initialized
[2025-11-16 14:39:02,374] INFO app: Logging initialized
[2025-11-16 14:39:02,374] INFO app: Logging initialized
[2025-11-16 14:39:02,374] INFO app: Logging initialized
[2025-11-16 14:39:02,374] INFO app: Logging initialized
[2025-11-16 14:39:02,374] INFO app: Logging initialized
[2025-11-16 14:39:02,374] INFO app: Logging initialized
[2025-11-16 14:39:02,374] INFO app: Logging initialized
[2025-11-16 14:39:02,726] INFO app: Logging initialized
[2025-11-16 14:39:02,726] INFO app: Logging initialized
[2025-11-16 14:39:02,726] INFO app: Logging initialized
[2025-11-16 14:39:02,726] INFO app: Logging initialized
[2025-11-16 14:39:02,726] INFO app: Logging initialized
[2025-11-16 14:39:02,726] INFO app: Logging initialized
[2025-11-16 14:39:02,726] INFO app: Logging initialized
[2025-11-16 14:39:02,726] INFO app: Logging initialized
[2025-11-16 14:39:02,726] INFO app: Logging initialized
[2025-11-16 14:39:30,233] INFO app: Logging initialized
[2025-11-16 14:39:30,547] INFO app: Logging initialized
[2025-11-16 14:39:30,547] INFO app: Logging initialized
[2025-11-16 14:39:30,768] INFO app: Logging initialized
[2025-11-16 14:39:30,768] INFO app: Logging initialized
[2025-11-16 14:39:30,768] INFO app: Logging initialized
[2025-11-16 14:39:31,380] INFO app: Logging initialized
[2025-11-16 14:39:31,380] INFO app: Logging initialized
[2025-11-16 14:39:31,380] INFO app: Logging initialized
[2025-11-16 14:39:31,380] INFO app: Logging initialized
[2025-11-16 14:39:31,511] INFO app: Logging initialized
[2025-11-16 14:39:31,511] INFO app: Logging initialized
[2025-11-16 14:39:31,511] INFO app: Logging initialized
[2025-11-16 14:39:31,511] INFO app: Logging initialized
[2025-11-16 14:39:31,511] INFO app: Logging initialized
[2025-11-16 14:39:31,716] INFO app: Logging initialized
[2025-11-16 14:39:31,716] INFO app: Logging initialized
[2025-11-16 14:39:31,716] INFO app: Logging initialized
[2025-11-16 14:39:31,716] INFO app: Logging initialized
[2025-11-16 14:39:31,716] INFO app: Logging initialized
[2025-11-16 14:39:31,716] INFO app: Logging initialized
[2025-11-16 14:39:31,846] INFO app: Logging initialized
[2025-11-16 14:39:31,846] INFO app: Logging initialized
[2025-11-16 14:39:31,846] INFO app: Logging initialized
[2025-11-16 14:39:31,846] INFO app: Logging initialized
[2025-11-16 14:39:31,846] INFO app: Logging initialized
[2025-11-16 14:39:31,846] INFO app: Logging initialized
[2025-11-16 14:39:31,846] INFO app: Logging initialized
[2025-11-16 14:39:32,051] INFO app: Logging initialized
[2025-11-16 14:39:32,051] INFO app: Logging initialized
[2025-11-16 14:39:32,051] INFO app: Logging initialized
[2025-11-16 14:39:32,051] INFO app: Logging initialized
[2025-11-16 14:39:32,051] INFO app: Logging initialized
[2025-11-16 14:39:32,051] INFO app: Logging initialized
[2025-11-16 14:39:32,051] INFO app: Logging initialized
[2025-11-16 14:39:32,051] INFO app: Logging initialized
[2025-11-16 14:39:32,500] INFO app: Logging initialized
[2025-11-16 14:39:32,500] INFO app: Logging initialized
[2025-11-16 14:39:32,500] INFO app: Logging initialized
[2025-11-16 14:39:32,500] INFO app: Logging initialized
[2025-11-16 14:39:32,500] INFO app: Logging initialized
[2025-11-16 14:39:32,500] INFO app: Logging initialized
[2025-11-16 14:39:32,500] INFO app: Logging initialized
[2025-11-16 14:39:32,500] INFO app: Logging initialized
[2025-11-16 14:39:32,500] INFO app: Logging initialized
[2025-11-16 14:40:13,941] INFO app: Logging initialized
[2025-11-16 14:40:14,247] INFO app: Logging initialized
[2025-11-16 14:40:14,247] INFO app: Logging initialized
[2025-11-16 14:40:14,459] INFO app: Logging initialized
[2025-11-16 14:40:14,459] INFO app: Logging initialized
[2025-11-16 14:40:14,459] INFO app: Logging initialized
[2025-11-16 14:40:14,979] INFO app: Logging initialized
[2025-11-16 14:40:14,979] INFO app: Logging initialized
[2025-11-16 14:40:14,979] INFO app: Logging initialized
[2025-11-16 14:40:14,979] INFO app: Logging initialized
[2025-11-16 14:40:15,110] INFO app: Logging initialized
[2025-11-16 14:40:15,110] INFO app: Logging initialized
[2025-11-16 14:40:15,110] INFO app: Logging initialized
[2025-11-16 14:40:15,110] INFO app: Logging initialized
[2025-11-16 14:40:15,110] INFO app: Logging initialized
[2025-11-16 14:40:15,312] INFO app: Logging initialized
[2025-11-16 14:40:15,312] INFO app: Logging initialized
[2025-11-16 14:40:15,312] INFO app: Logging initialized
[2025-11-16 14:40:15,312] INFO app: Logging initialized
[2025-11-16 14:40:15,312] INFO app: Logging initialized
[2025-11-16 14:40:15,312] INFO app: Logging initialized
[2025-11-16 14:40:15,441] INFO app: Logging initialized
[2025-11-16 14:40:15,441] INFO app: Logging initialized
